"","time","summary","icon","precipIntensity","precipProbability","temperature","apparentTemperature","dewPoint","humidity","pressure","windSpeed","windBearing","cloudCover","uvIndex","visibility","windGust","ozone","precipType"
"9903",2018-02-18 08:00:00,"Clear","clear-day",0,0,20.01,20.01,12.69,0.63,NA,0.75,315,0,1,3.941,NA,NA,NA
"9904",2018-02-18 09:00:00,"Clear","clear-day",0,0,23.57,23.57,11.43,0.46,NA,1.56,335,0,2,4.503,NA,NA,NA
"9905",2018-02-18 10:00:00,"Clear","clear-day",0,0,26.57,26.57,10.93,0.38,NA,1.84,33,0,5,5.064,NA,NA,NA
"9906",2018-02-18 11:00:00,"Clear","clear-day",0,0,29.14,29.14,10.99,0.32,1012.8,1.87,37,0,7,5.002,NA,NA,NA
"9907",2018-02-18 12:00:00,"Clear","clear-day",0,0,30.57,30.57,11.12,0.3,1012.8,1.18,57,0,8,4.939,NA,NA,NA
"9908",2018-02-18 13:00:00,"Clear","clear-day",0,0,31.58,31.58,10,0.27,NA,1.22,121,0,8,5.503,NA,NA,NA
"9909",2018-02-18 14:00:00,"Clear","clear-day",0,0,32.01,32.01,8.88,0.24,1009.2,1.5,101,0,7,6.066,NA,NA,NA
"9910",2018-02-18 15:00:00,"Clear","clear-day",0,0,32.52,32.52,9,0.23,1009.2,1.77,90,0,4,6.004,NA,NA,NA
"9911",2018-02-18 16:00:00,"Clear","clear-day",0,0,33.21,33.21,8.94,0.22,NA,2.42,69,0,2,6.004,NA,NA,NA
"9912",2018-02-18 17:00:00,"Clear","clear-day",0,0,32.21,32.21,9.44,0.25,NA,2.42,51,0,1,6.129,NA,NA,NA
"9913",2018-02-18 18:00:00,"Clear","clear-day",0,0,29.52,29.52,10.56,0.31,NA,1.77,34,0,0,5.004,NA,NA,NA
"9914",2018-02-18 19:00:00,"Clear","clear-night",0,0,26.89,26.89,11.06,0.37,NA,1.43,30,0,0,3.879,NA,NA,NA
"9915",2018-02-18 20:00:00,"Clear","clear-night",0,0,25.51,25.51,10.99,0.4,1012.1,1.87,22,0.07,0,4.004,NA,NA,NA
"9916",2018-02-18 21:00:00,"Clear","clear-night",0,0,24,24,10.99,0.44,1012.1,1.65,48,0.07,0,4.066,NA,NA,NA
"9917",2018-02-18 22:00:00,"Clear","clear-night",0,0,22.44,22.44,10.99,0.48,NA,0.43,132,0,0,3.5,NA,NA,NA
"9918",2018-02-18 23:00:00,"Foggy","fog",0,0,21.33,21.33,10.93,0.52,1012.6,0,187,0.07,0,2.934,NA,NA,NA
"9919",2018-02-19 00:00:00,"Foggy","fog",0,0,22.01,22.01,11.5,0.51,1012.6,1.12,339,0.07,0,2.997,NA,NA,NA
"9920",2018-02-19 01:00:00,"Foggy","fog",0,0,22.76,22.76,12.06,0.51,NA,1.74,347,0,0,2.997,NA,NA,NA
"9921",2018-02-19 02:00:00,"Foggy","fog",0,0,21.01,21.01,12.06,0.57,1011.8,0.37,13,0,0,2.997,NA,NA,NA
"9922",2018-02-19 03:00:00,"Foggy","fog",0,0,19.45,19.45,11.43,0.6,1011.8,0.5,245,0,0,2.997,NA,NA,NA
"9923",2018-02-19 04:00:00,"Foggy","fog",0,0,18.45,18.45,11.43,0.64,NA,0.56,251,0,0,2.997,NA,NA,NA
"9924",2018-02-19 05:00:00,"Foggy","fog",0,0,18.01,18.01,12.06,0.68,NA,0,71,0,0,2.997,NA,NA,NA
"9925",2018-02-19 06:00:00,"Foggy","fog",0,0,17.51,17.51,12,0.7,NA,0,NA,0,0,2.997,NA,NA,NA
"9926",2018-02-19 07:00:00,"Foggy","fog",0,0,16.63,16.63,12,0.74,NA,0,79,0,0,2.997,NA,NA,NA
"9927",2018-02-19 08:00:00,"Foggy","fog",0,0,19.26,19.26,11.93,0.63,1014.5,0.75,253,0,1,2.997,NA,NA,NA
"9928",2018-02-19 09:00:00,"Foggy","fog",0,0,24.2,24.2,12.56,0.48,1014.5,1.56,303,0,2,2.997,NA,NA,NA
"9929",2018-02-19 10:00:00,"Foggy","fog",0,0,27.2,27.2,12.63,0.41,NA,1.8,13,0,5,2.934,NA,NA,NA
"9930",2018-02-19 11:00:00,"Clear","clear-day",0,0,28.52,28.52,11.37,0.35,1014,2.1,29,0,7,3.438,NA,NA,NA
"9931",2018-02-19 12:00:00,"Clear","clear-day",0,0,29.95,29.95,11.37,0.32,1014,2.35,308,0,8,4.566,NA,NA,NA
"9932",2018-02-19 13:00:00,"Clear","clear-day",0,0,32.14,32.14,12.63,0.3,NA,2.7,207,0,8,5.064,NA,NA,NA
"9933",2018-02-19 14:00:00,"Clear","clear-day",0,0,33.14,33.14,12.56,0.29,NA,2.01,122,0.09,6,5.002,NA,NA,NA
"9934",2018-02-19 15:00:00,"Clear","clear-day",0,0,33.02,33.02,11.87,0.28,NA,1.77,77,0.18,4,5.002,NA,NA,NA
"9935",2018-02-19 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,33.08,33.08,12.5,0.29,NA,1.87,91,0.31,2,5.002,NA,NA,NA
"9936",2018-02-19 17:00:00,"Partly Cloudy","partly-cloudy-day",0,0,32.7,32.7,13,0.3,NA,1.18,93,0.43,1,5.002,NA,NA,NA
"9937",2018-02-19 18:00:00,"Mostly Cloudy","partly-cloudy-day",0,0,30.58,30.57,13.5,0.35,NA,1.22,67,0.61,0,5.002,NA,NA,NA
"9938",2018-02-19 19:00:00,"Mostly Cloudy","partly-cloudy-night",0,0,27.88,27.95,14.06,0.43,NA,1.53,32,0.61,0,5.064,NA,NA,NA
"9939",2018-02-19 20:00:00,"Partly Cloudy","partly-cloudy-night",0,0,26.44,26.51,14,0.46,NA,1.53,30,0.42,0,4.503,NA,NA,NA
"9940",2018-02-19 21:00:00,"Partly Cloudy","partly-cloudy-night",0,0,25.45,25.44,14,0.49,NA,1.31,25,0.44,0,3.941,NA,NA,NA
"9941",2018-02-19 22:00:00,"Partly Cloudy","partly-cloudy-night",0,0,24.94,24.94,13.94,0.5,NA,0.38,351,0.44,0,4.004,NA,NA,NA
"9942",2018-02-19 23:00:00,"Partly Cloudy","partly-cloudy-night",0,0,25,25,14.5,0.52,1012.8,0.72,0,0.44,0,4.004,NA,NA,NA
"9943",2018-02-20 00:00:00,"Partly Cloudy","partly-cloudy-night",0,0,25.07,25.07,15.12,0.54,1012.8,1.31,1,0.44,0,4.004,NA,NA,NA
"9944",2018-02-20 01:00:00,"Partly Cloudy","partly-cloudy-night",0,0,24.57,24.57,14.62,0.54,NA,1.25,353,0.44,0,4.004,NA,NA,NA
"9945",2018-02-20 02:00:00,"Partly Cloudy","partly-cloudy-night",0,0,23.44,23.44,13,0.52,NA,1.28,353,0.44,0,4.004,NA,NA,NA
"9946",2018-02-20 03:00:00,"Partly Cloudy","partly-cloudy-night",0,0,23.06,23.06,11.31,0.47,NA,1.03,1,0.45,0,4.004,NA,NA,NA
"9947",2018-02-20 04:00:00,"Partly Cloudy","partly-cloudy-night",0,0,22.07,22.07,11.43,0.51,NA,0.5,0,0.31,0,4.004,NA,NA,NA
"9948",2018-02-20 05:00:00,"Clear","clear-night",0,0,20.51,20.51,12.06,0.58,1013.1,0,180,0.17,0,4.004,NA,NA,NA
"9949",2018-02-20 06:00:00,"Clear","clear-night",0,0,18.88,18.88,12,0.64,1013.1,0,NA,0.2,0,4.004,NA,NA,NA
"9950",2018-02-20 07:00:00,"Clear","clear-day",0,0,18.07,18.07,11.93,0.67,NA,0,NA,0.09,0,4.004,NA,NA,NA
"9951",2018-02-20 08:00:00,"Clear","clear-day",0,0,21.38,21.38,12.69,0.58,NA,0,200,0,1,4.004,NA,NA,NA
"9952",2018-02-20 09:00:00,"Clear","clear-day",0,0,25.69,25.69,11.56,0.42,NA,0.71,18,0,2,4.004,NA,NA,NA
"9953",2018-02-20 10:00:00,"Clear","clear-day",0,0,28.13,28.13,9.62,0.31,NA,1.83,26,0,5,4.004,NA,NA,NA
"9954",2018-02-20 11:00:00,"Clear","clear-day",0,0,29.57,29.57,11.5,0.33,1014.1,2.7,24,0,7,3.941,NA,NA,NA
"9955",2018-02-20 12:00:00,"Clear","clear-day",0,0,30.51,30.51,13.13,0.35,1014.1,2.7,25,0,8,4.503,NA,NA,NA
"9956",2018-02-20 13:00:00,"Clear","clear-day",0,0,31.52,31.52,13.5,0.33,NA,1.7,324,0,8,5.064,NA,NA,NA
"9957",2018-02-20 14:00:00,"Clear","clear-day",0,0,32.58,32.58,14.12,0.33,NA,1.76,303,0.09,7,5.002,NA,NA,NA
"9958",2018-02-20 15:00:00,"Clear","clear-day",0,0,33.14,33.14,13.5,0.31,NA,2.2,1,0.18,4,5.002,NA,NA,NA
"9959",2018-02-20 16:00:00,"Partly Cloudy","partly-cloudy-day",0,0,32.58,32.58,12.88,0.3,NA,1.52,7,0.31,2,5.064,NA,NA,NA
"9960",2018-02-20 17:00:00,"Partly Cloudy","partly-cloudy-day",0,0,31.58,31.58,13.5,0.33,NA,1.22,9,0.45,1,4.566,NA,NA,NA
"9961",2018-02-20 18:00:00,"Partly Cloudy","partly-cloudy-day",0,0,30.08,30.06,14,0.37,NA,1.28,358,0.44,0,3.438,NA,NA,NA
"9962",2018-02-20 19:00:00,"Foggy","fog",0,0,27.94,28.1,14.5,0.44,NA,0.97,17,0.44,0,2.934,NA,NA,NA
"9963",2018-02-20 20:00:00,"Foggy","fog",0,0,26.44,26.61,15.06,0.5,NA,1,17,0.44,0,2.997,NA,NA,NA
"9964",2018-02-20 21:00:00,"Foggy","fog",0,0,25.45,25.43,15.12,0.53,NA,1,358,0.44,0,2.997,NA,NA,NA
"9965",2018-02-20 22:00:00,"Foggy","fog",0,0,24.94,24.94,14.25,0.51,NA,0.97,0,0.44,0,2.997,NA,NA,NA
"9966",2018-02-20 23:00:00,"Foggy","fog",0,0,25.07,25.07,10.88,0.41,1012.7,1.28,0,0.44,0,2.997,NA,NA,NA
"9967",2018-02-21 00:00:00,"Foggy","fog",0,0,24.63,24.63,8.69,0.36,1012.7,1.28,0,0.44,0,2.997,NA,NA,NA
"9968",2018-02-21 01:00:00,"Foggy","fog",0,0,23.13,23.13,9.44,0.42,NA,0.97,0,0.44,0,2.997,NA,NA,NA
"9969",2018-02-21 02:00:00,"Foggy","fog",0,0,20.33,20.33,10.56,0.54,NA,1.07,180,0.45,0,2.997,NA,NA,NA
"9970",2018-02-21 03:00:00,"Foggy","fog",0,0,19.32,19.32,11.12,0.59,NA,0.5,180,0.31,0,2.997,NA,NA,NA
"9971",2018-02-21 04:00:00,"Foggy","fog",0,0,20.13,20.13,10.43,0.54,NA,0,0,0.17,0,2.997,NA,NA,NA
"9972",2018-02-21 05:00:00,"Foggy","fog",0,0,19.45,19.45,10.56,0.57,1012.5,0,180,0.19,0,2.997,NA,NA,NA
"9973",2018-02-21 06:00:00,"Foggy","fog",0,0,19.45,19.45,10.06,0.55,1012.5,0.56,0,0.2,0,2.997,NA,NA,NA
"9974",2018-02-21 07:00:00,"Foggy","fog",0,0,19.82,19.82,8.88,0.49,NA,0.56,0,0.09,0,2.997,NA,NA,NA
"9975",2018-02-21 08:00:00,"Foggy","fog",0,0,21.82,21.82,9.13,0.44,NA,0,180,0,1,2.934,NA,NA,NA
"9976",2018-02-21 09:00:00,"Clear","clear-day",0,0,25.62,25.62,7.94,0.33,NA,0.75,355,0,2,3.438,NA,NA,NA
"9977",2018-02-21 10:00:00,"Clear","clear-day",0,0,28.07,28.07,7.37,0.27,NA,1.6,20,0,5,4.566,NA,NA,NA
"9978",2018-02-21 11:00:00,"Clear","clear-day",0,0,30.14,30.14,8.13,0.25,1013,1.4,28,0,7,5.002,NA,NA,NA
"9979",2018-02-21 12:00:00,"Clear","clear-day",0,0,31.08,31.08,7.44,0.23,1013,2.3,46,0,8,5.503,NA,NA,NA
"9980",2018-02-21 13:00:00,"Clear","clear-day",0,0,31.45,31.45,7.44,0.22,NA,3.26,61,0,8,6.066,NA,NA,NA
"9981",2018-02-21 14:00:00,"Clear","clear-day",0,0,32.58,32.58,7.94,0.22,NA,2.6,58,0,7,6.004,NA,NA,NA
"9982",2018-02-21 15:00:00,"Clear","clear-day",0,0,33.08,33.08,9.06,0.23,NA,2.16,22,0,5,6.066,NA,NA,NA
"9983",2018-02-21 16:00:00,"Clear","clear-day",0,0,33.08,33.08,9.62,0.24,NA,0.98,353,0,2,5.503,NA,NA,NA
"9984",2018-02-21 17:00:00,"Clear","clear-day",0,0,32.7,32.7,8.82,0.23,NA,0.34,33,0,1,5.002,NA,NA,NA
"9985",2018-02-21 18:00:00,"Clear","clear-day",0,0,30.58,30.58,10.06,0.28,NA,1.35,48,0,0,4.503,NA,NA,NA
"9986",2018-02-21 19:00:00,"Clear","clear-night",0,0,27.94,27.94,10.56,0.34,NA,1.35,53,0,0,3.941,NA,NA,NA
"9987",2018-02-21 20:00:00,"Clear","clear-night",0,0,25.94,25.94,10.49,0.38,NA,0.47,37,0,0,4.004,NA,NA,NA
"9988",2018-02-21 21:00:00,"Clear","clear-night",0,0,24.38,24.38,10.49,0.42,NA,0,221,0,0,4.004,NA,NA,NA
"9989",2018-02-21 22:00:00,"Clear","clear-night",0,0,24,24,10.43,0.42,NA,0,60,0,0,4.004,NA,NA,NA
"9990",2018-02-21 23:00:00,"Clear","clear-night",0,0,23.56,23.56,10.99,0.45,1012,0.5,239,0,0,4.004,NA,NA,NA
"9991",2018-02-22 00:00:00,"Clear","clear-night",0,0,22.51,22.51,11.5,0.5,1012,1.13,245,0,0,4.004,NA,NA,NA
"9992",2018-02-22 01:00:00,"Clear","clear-night",0,0,21.51,21.51,12.06,0.55,NA,0.5,252,0,0,4.004,NA,NA,NA
"9993",2018-02-22 02:00:00,"Clear","clear-night",0,0,20.51,20.51,12.06,0.58,NA,0,71,0,0,4.004,NA,NA,NA
"9994",2018-02-22 03:00:00,"Clear","clear-night",0,0,19.51,19.51,11.43,0.6,NA,0,NA,0,0,4.004,NA,NA,NA
"9995",2018-02-22 04:00:00,"Clear","clear-night",0,0,18.51,18.51,11.5,0.64,NA,0,0,0,0,4.004,NA,NA,NA
"9996",2018-02-22 05:00:00,"Clear","clear-night",0,0,17.38,17.38,11.56,0.69,NA,0.56,180,0,0,4.066,NA,NA,NA
"9997",2018-02-22 06:00:00,"Clear","clear-night",0,0,17.44,17.44,10.87,0.65,NA,0.56,180,0,0,3.531,NA,NA,NA
"9998",2018-02-22 07:00:00,"Foggy","fog",0,0,17.76,17.76,11.56,0.67,NA,0,150,0,0,2.656,NA,NA,NA
"9999",2018-02-22 08:00:00,"Foggy","fog",0,0,20.25,20.25,11.56,0.58,NA,0.78,350,0,1,2.719,NA,NA,NA
"10000",2018-02-22 09:00:00,"Foggy","fog",0,0,25.19,25.19,10.93,0.41,NA,1.28,345,0,2,2.965,NA,NA,NA
"10001",2018-02-22 10:00:00,"Clear","clear-day",0,0,28.13,28.13,10.99,0.34,NA,1.45,31,0,5,3.5,NA,NA,NA
"10002",2018-02-22 11:00:00,"Clear","clear-day",0,0,30.02,30.02,10.99,0.31,1012.1,2.73,52,0,7,4.004,NA,NA,NA
"10003",2018-02-22 12:00:00,"Clear","clear-day",0,0,32.14,32.14,10.99,0.27,1012.1,2.66,37,0,8,4.503,NA,NA,NA
"10004",2018-02-22 13:00:00,"Clear","clear-day",0,0,33.08,33.08,11.06,0.26,NA,2.03,26,0,8,5.064,NA,NA,NA
"10005",2018-02-22 14:00:00,"Clear","clear-day",0,0,33.51,33.51,10.49,0.25,NA,2.09,50,0.09,7,5.002,NA,NA,NA
"10006",2018-02-22 15:00:00,"Clear","clear-day",0,0,34.06,34.06,9.93,0.23,NA,2.16,137,0.2,4,5.002,NA,NA,NA
"10007",2018-02-22 16:00:00,"Clear","clear-day",0,0,34.12,34.12,9.93,0.23,NA,1.48,193,0.19,2,5.002,NA,NA,NA
"10008",2018-02-22 17:00:00,"Clear","clear-day",0,0,33.13,33.13,10.56,0.25,NA,1.52,67,0.19,1,5.064,NA,NA,NA
"10009",2018-02-22 18:00:00,"Clear","clear-day",0,0,31.01,31.01,10.49,0.28,NA,1.87,35,0.19,0,4.503,NA,NA,NA
"10010",2018-02-22 19:00:00,"Clear","clear-night",0,0,28.95,28.95,10.43,0.32,NA,1.46,30,0.19,0,4.004,NA,NA,NA
"10011",2018-02-22 20:00:00,"Clear","clear-night",0,0,27.51,27.51,11.06,0.36,1011.1,1.6,24,0.19,0,3.5,NA,NA,NA
"10012",2018-02-22 21:00:00,"Foggy","fog",0,0,26,26,11.06,0.39,1011.1,0.75,18,0.2,0,2.934,NA,NA,NA
"10013",2018-02-22 22:00:00,"Foggy","fog",0,0,24.44,24.44,10.49,0.41,NA,0,200,0.09,0,2.997,NA,NA,NA
"10014",2018-02-22 23:00:00,"Foggy","fog",0,0,23.44,23.44,9.87,0.42,1012.1,0,NA,0,0,2.997,NA,NA,NA
"10015",2018-02-23 00:00:00,"Foggy","fog",0,0,22.94,22.94,10.43,0.45,1012.1,0,NA,0,0,2.997,NA,NA,NA
"10016",2018-02-23 01:00:00,"Foggy","fog",0,0,23.12,23.12,11.56,0.48,NA,0,NA,0,0,2.997,NA,NA,NA
"10017",2018-02-23 02:00:00,"Foggy","fog",0,0,22.13,22.13,12.06,0.53,1011.6,0,NA,0,0,2.997,NA,NA,NA
"10018",2018-02-23 03:00:00,"Foggy","fog",0,0,19.83,19.83,12,0.61,1011.6,0,NA,0,0,2.997,NA,NA,NA
"10019",2018-02-23 04:00:00,"Foggy","fog",0,0,19.45,19.45,12,0.62,NA,0,NA,0,0,2.997,NA,NA,NA
"10020",2018-02-23 05:00:00,"Foggy","fog",0,0,19.57,19.57,12,0.62,NA,0,NA,0,0,2.997,NA,NA,NA
"10021",2018-02-23 06:00:00,"Foggy","fog",0,0,18.82,18.82,11.93,0.64,NA,0,NA,0,0,2.997,NA,NA,NA
"10022",2018-02-23 07:00:00,"Foggy","fog",0,0,19.82,19.82,12.5,0.63,NA,0,180,0,0,2.997,NA,NA,NA
"10023",2018-02-23 08:00:00,"Foggy","fog",0,0,22.44,22.44,13.07,0.55,NA,0.47,353,0,1,2.997,NA,NA,NA
"10024",2018-02-23 09:00:00,"Foggy","fog",0,0,25.56,25.56,13,0.46,NA,1.31,22,0,2,2.966,NA,NA,NA
"10025",2018-02-23 10:00:00,"Foggy","fog",0,0,28.07,28.07,13,0.39,NA,1.5,53,0,5,3.217,NA,NA,NA
"10026",2018-02-23 11:00:00,"Clear","clear-day",0,0,30.02,30.02,13.13,0.35,NA,1.74,43,0,7,3.721,NA,NA,NA
"10027",2018-02-23 12:00:00,"Clear","clear-day",0,0,32.08,32.08,12,0.3,NA,2.67,106,0,8,4.534,NA,NA,NA
"10028",2018-02-23 13:00:00,"Clear","clear-day",0,0,33.63,33.63,10.87,0.25,NA,2.91,120,0,8,5.064,NA,NA,NA
"10029",2018-02-23 14:00:00,"Clear","clear-day",0,0,34.06,34.06,10.99,0.25,NA,2.64,99,0.09,7,5.002,NA,NA,NA
"10030",2018-02-23 15:00:00,"Clear","clear-day",0,0,33.99,33.99,10.99,0.25,NA,2.05,77,0.2,4,5.064,NA,NA,NA
"10031",2018-02-23 16:00:00,"Clear","clear-day",0,0,34.06,34.06,10.93,0.24,NA,1.43,52,0.19,2,4.503,NA,NA,NA
"10032",2018-02-23 17:00:00,"Clear","clear-day",0,0,33.69,33.69,11.5,0.26,NA,1.5,96,0.19,1,3.941,NA,NA,NA
"10033",2018-02-23 18:00:00,"Clear","clear-day",0,0,31.58,31.58,12,0.3,NA,1.5,43,0.2,0,4.004,NA,NA,NA
"10034",2018-02-23 19:00:00,"Clear","clear-night",0,0,28.82,28.82,12.5,0.37,NA,1.5,17,0.09,0,4.004,NA,NA,NA
"10035",2018-02-23 20:00:00,"Clear","clear-night",0,0,28.02,28.02,13.07,0.4,NA,1.5,30,0,0,4.004,NA,NA,NA
"10036",2018-02-23 21:00:00,"Clear","clear-night",0,0,27.08,27.08,13.07,0.42,NA,1.6,40,0,0,4.004,NA,NA,NA
"10037",2018-02-23 22:00:00,"Clear","clear-night",0,0,25.38,25.38,12.5,0.45,NA,0.75,52,0,0,4.004,NA,NA,NA
"10038",2018-02-23 23:00:00,"Clear","clear-night",0,0,25.07,25.07,11.93,0.44,NA,0,145,0,0,4.004,NA,NA,NA
"10039",2018-02-24 00:00:00,"Clear","clear-night",0,0,23.94,23.94,11.93,0.47,NA,0.75,240,0,0,4.004,NA,NA,NA
"10040",2018-02-24 01:00:00,"Clear","clear-night",0,0,23.5,23.5,12.5,0.5,NA,1.6,240,0,0,4.066,NA,NA,NA
"10041",2018-02-24 02:00:00,"Clear","clear-night",0,0,23.01,23.01,13.07,0.54,NA,1.5,239,0,0,3.5,NA,NA,NA
"10042",2018-02-24 03:00:00,"Foggy","fog",0,0,22.44,22.44,12.94,0.55,NA,1.6,246,0,0,2.934,NA,NA,NA
"10043",2018-02-24 04:00:00,"Foggy","fog",0,0,22.69,22.69,13.56,0.56,NA,0.75,252,0,0,2.997,NA,NA,NA
"10044",2018-02-24 05:00:00,"Foggy","fog",0,0,21.01,21.01,13.5,0.62,NA,0,70,0,0,2.997,NA,NA,NA
"10045",2018-02-24 06:00:00,"Foggy","fog",0,0,19.32,19.32,13.44,0.69,NA,0,NA,0,0,2.997,NA,NA,NA
"10046",2018-02-24 07:00:00,"Foggy","fog",0,0,19.14,19.14,14.06,0.72,NA,0,NA,0,0,2.997,NA,NA,NA
"10047",2018-02-24 08:00:00,"Foggy","fog",0,0,22.44,22.44,14,0.59,NA,0,251,0,1,2.997,NA,NA,NA
"10048",2018-02-24 09:00:00,"Foggy","fog",0,0,26.13,26.19,14,0.47,NA,0.4,55,0,3,2.997,NA,NA,NA
"10049",2018-02-24 10:00:00,"Foggy","fog",0,0,28.56,28.63,14,0.41,NA,1.83,102,0,5,2.934,NA,NA,NA
"10050",2018-02-24 11:00:00,"Clear","clear-day",0,0,30.64,30.63,14,0.36,NA,3.01,145,0,7,3.5,NA,NA,NA
"10051",2018-02-24 12:00:00,"Clear","clear-day",0,0,31.45,31.45,14,0.35,NA,2.53,137,0,9,4.004,NA,NA,NA
"10052",2018-02-24 13:00:00,"Clear","clear-day",0,0,33.07,33.07,14.06,0.32,NA,2.85,97,0,8,4.503,NA,NA,NA
"10053",2018-02-24 14:00:00,"Clear","clear-day",0,0,34.06,34.06,13.5,0.29,NA,3.22,122,0,7,5.064,NA,NA,NA
"10054",2018-02-24 15:00:00,"Clear","clear-day",0,0,34.57,34.57,12.88,0.27,NA,2.25,156,0,5,5.002,NA,NA,NA
"10055",2018-02-24 16:00:00,"Clear","clear-day",0,0,34.57,34.57,13.56,0.28,NA,2.39,119,0,2,5.002,NA,NA,NA
"10056",2018-02-24 17:00:00,"Clear","clear-day",0,0,34.18,34.18,13.5,0.29,NA,2.08,104,0,1,5.064,NA,NA,NA
"10057",2018-02-24 18:00:00,"Clear","clear-day",0,0,32.06,32.06,13.38,0.32,NA,1.43,75,0.09,0,4.503,NA,NA,NA
"10058",2018-02-24 19:00:00,"Clear","clear-night",0,0,29.32,29.32,14.62,0.41,NA,1.5,30,0.2,0,4.004,NA,NA,NA
"10059",2018-02-24 20:00:00,"Clear","clear-night",0,0,28.52,28.52,14.62,0.43,NA,1.6,51,0.19,0,3.5,NA,NA,NA
"10060",2018-02-24 21:00:00,"Foggy","fog",0,0,27.51,27.51,13.44,0.42,NA,0.75,50,0.2,0,2.934,NA,NA,NA
"10061",2018-02-24 22:00:00,"Foggy","fog",0,0,26.51,26.51,12.94,0.43,NA,0,230,0.09,0,2.997,NA,NA,NA
"10062",2018-02-24 23:00:00,"Foggy","fog",0,0,25.45,25.45,13,0.46,NA,0,NA,0,0,2.997,NA,NA,NA
"10063",2018-02-25 00:00:00,"Foggy","fog",0,0,25.07,25.07,13,0.47,NA,0,70,0,0,2.997,NA,NA,NA
"10064",2018-02-25 01:00:00,"Foggy","fog",0,0,24,24,12.94,0.5,NA,0.5,252,0,0,2.997,NA,NA,NA
"10065",2018-02-25 02:00:00,"Foggy","fog",0,0,22.87,22.87,13.44,0.55,1014.4,1.07,242,0,0,2.997,NA,NA,NA
"10066",2018-02-25 03:00:00,"Foggy","fog",0,0,23.19,23.19,14.62,0.59,1014.4,1,301,0,0,2.997,NA,NA,NA
"10067",2018-02-25 04:00:00,"Foggy","fog",0,0,21.5,21.5,14.56,0.65,NA,1.07,41,0,0,2.997,NA,NA,NA
"10068",2018-02-25 05:00:00,"Foggy","fog",0,0,19.88,19.88,13.87,0.68,1014.7,0.5,86,0,0,2.997,NA,NA,NA
"10069",2018-02-25 06:00:00,"Foggy","fog",0,0,19.38,19.38,14.5,0.74,1014.7,0,260,0,0,3.059,NA,NA,NA
"10070",2018-02-25 07:00:00,"Foggy","fog",0,0,19.7,19.7,15.06,0.75,NA,0,60,0.08,0,2.5,NA,NA,NA
"10071",2018-02-25 08:00:00,"Foggy","fog",0,0,22.94,22.94,15.06,0.61,1017,0.56,240,0.32,1,1.972,NA,NA,NA
"10072",2018-02-25 09:00:00,"Foggy","fog",0,0,26.64,26.64,14.56,0.48,1017,0.43,253,0.47,2,1.656,NA,NA,NA
"10073",2018-02-25 10:00:00,"Foggy","fog",0,0,29.07,29.07,13.44,0.38,NA,0.95,164,0.32,4,2.153,NA,NA,NA
"10074",2018-02-25 11:00:00,"Clear","clear-day",0,0,31.07,31.07,13,0.33,1015.1,2.51,175,0.08,7,3.594,NA,NA,NA
"10075",2018-02-25 12:00:00,"Clear","clear-day",0,0,32.52,32.52,12.5,0.3,1015.1,2.38,181,0,9,4.004,NA,NA,NA
"10076",2018-02-25 13:00:00,"Clear","clear-day",0,0,34.08,34.08,11.93,0.26,NA,2.06,177,0,9,4.503,NA,NA,NA
"10077",2018-02-25 14:00:00,"Clear","clear-day",0,0,35.07,35.07,12.06,0.25,1011.4,2.09,102,0,7,5.064,NA,NA,NA
"10078",2018-02-25 15:00:00,"Clear","clear-day",0,0,35.58,35.58,11.5,0.23,1011.4,2.13,340,0,5,5.002,NA,NA,NA
"10079",2018-02-25 16:00:00,"Clear","clear-day",0,0,35.65,35.65,10.87,0.22,NA,1.76,230,0.09,2,5.002,NA,NA,NA
"10080",2018-02-25 17:00:00,"Clear","clear-day",0,0,34.63,34.63,11.5,0.25,NA,1.8,113,0.2,1,5.064,NA,NA,NA
"10081",2018-02-25 18:00:00,"Clear","clear-day",0,0,32.57,32.57,12,0.29,NA,1.93,96,0.19,0,4.503,NA,NA,NA
"10082",2018-02-25 19:00:00,"Clear","clear-night",0,0,29.96,29.96,12.5,0.34,NA,0.71,113,0.19,0,3.941,NA,NA,NA
"10083",2018-02-25 20:00:00,"Clear","clear-night",0,0,27.94,27.94,13.13,0.4,NA,0,290,0.2,0,4.004,NA,NA,NA
"10084",2018-02-25 21:00:00,"Clear","clear-night",0,0,26.38,26.38,12.44,0.42,NA,0,NA,0.09,0,4.004,NA,NA,NA
"10085",2018-02-25 22:00:00,"Clear","clear-night",0,0,25.89,25.87,12.31,0.43,NA,0,NA,0,0,4.004,NA,NA,NA
"10086",2018-02-25 23:00:00,"Clear","clear-night",0,0,26.69,26.86,14.06,0.46,1013.4,0,NA,0,0,4.004,NA,NA,NA
"10087",2018-02-26 00:00:00,"Clear","clear-night",0,0,25.69,25.85,15.19,0.52,1013.4,0,NA,0,0,4.004,NA,NA,NA
"10088",2018-02-26 01:00:00,"Clear","clear-night",0,0,22.76,22.74,14.44,0.59,NA,0,NA,0,0,4.066,NA,NA,NA
"10089",2018-02-26 02:00:00,"Clear","clear-night",0,0,22.38,22.38,14.5,0.61,NA,0,110,0.09,0,3.5,NA,NA,NA
"10090",2018-02-26 03:00:00,"Foggy","fog",0,0,23.06,23.06,14.56,0.59,NA,0.78,285,0.2,0,2.934,NA,NA,NA
